법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
화곡동,한백아파트,62.38,21400,2003,2016-02-22,7,김포공항역,개통 전
등촌동,등촌동아이파크,84.7556,51000,2004,2016-02-27,7,김포공항역,개통 전
화곡동,"대성3,4호(379-58,나동)",68.95,22800,2002,2016-02-28,5,김포공항역,개통 전
염창동,염창3우성,84.96,39000,1993,2016-02-27,13,김포공항역,개통 전
화곡동,미성아파트(연립),81.89,30000,1987,2016-02-20,13,김포공항역,개통 전
화곡동,강서힐스테이트,128.81,84500,2015,2016-02-29,9,김포공항역,개통 전
등촌동,대림e편한세상,116.41,52500,2002,2016-02-19,5,김포공항역,개통 전
염창동,강서쌍용예가,84.9025,51300,2014,2016-02-29,7,김포공항역,개통 전
방화동,한숲마을대림,84.83,35000,1999,2016-02-26,6,김포공항역,개통 전
등촌동,"등촌1,2단지주공아파트",41.85,24500,1994,2016-02-29,7,김포공항역,개통 전
마곡동,마곡태승훼미리아파트,84.08,37500,2005,2016-02-17,3,김포공항역,개통 전
화곡동,강동,58.86,18400,2002,2016-02-27,6,김포공항역,개통 전
등촌동,등촌라인(조합),93.81,42400,1997,2016-02-18,6,김포공항역,개통 전
가양동,강변,34.44,19500,1992,2016-02-16,15,김포공항역,개통 전
방화동,한미(286-1),47.22,22900,1988,2016-02-23,1,김포공항역,개통 전
화곡동,성재센트리움아파트,23.54,19300,2016,2016-02-14,6,김포공항역,개통 전
방화동,마곡중앙하이츠아파트,59.34,28100,1994,2016-02-29,14,김포공항역,개통 전
가양동,가양2단지(성지),39.6,22500,1992,2016-02-20,15,김포공항역,개통 전
내발산동,청솔샤르망1002동,84.6565,40800,2005,2016-02-29,4,김포공항역,개통 전
방화동,방화5,39.6,23400,1994,2016-02-27,10,김포공항역,개통 전
가양동,가양6단지,49.5,30200,1992,2016-02-29,7,김포공항역,개통 전
방화동,방화5,33.18,17800,1994,2016-02-18,6,김포공항역,개통 전
가양동,강변,49.5,31500,1992,2016-02-29,10,김포공항역,개통 전
가양동,가양강나루현대,59.76,39200,1999,2016-02-29,17,김포공항역,개통 전
가양동,가양강나루현대,84.98,49500,1999,2016-02-13,13,김포공항역,개통 전
등촌동,서광등촌마을아파트,59.67,37500,1999,2016-02-29,12,김포공항역,개통 전
염창동,삼성한마음,59.94,32400,1995,2016-02-19,3,김포공항역,개통 전
화곡동,계명가동,57.84,18000,2002,2016-02-19,2,김포공항역,개통 전
마곡동,한솔솔파크,84.87,53000,2005,2016-02-27,9,김포공항역,개통 전
마곡동,한솔솔파크,84.87,53000,2005,2016-02-25,6,김포공항역,개통 전
화곡동,대림e편한세상,84.84,38500,1992,2016-02-27,9,김포공항역,개통 전
가양동,가양도시개발9-2단지,39.6,24800,1993,2016-02-24,8,김포공항역,개통 전
가양동,가양도시개발9-2단지,49.5,31000,1993,2016-02-29,11,김포공항역,개통 전
등촌동,주공3,58.14,37700,1995,2016-02-13,7,김포공항역,개통 전
방화동,보람,84.96,41000,2004,2016-02-25,13,김포공항역,개통 전
등촌동,"등촌1,2단지주공아파트",41.85,24200,1994,2016-02-27,12,김포공항역,개통 전
