법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
용산동,호반맨션,59.96,5050,1991,2006-05-02,5,광주 1호선,공사 중
운림동,라인2차,84.7,8500,1992,2006-05-01,2,광주 1호선,공사 중
지산동,푸른맨션,63.27,5600,1983,2006-05-26,2,광주 1호선,공사 중
운림동,무등스위트맨션,84.95,9100,1995,2006-05-15,6,광주 1호선,공사 중
산수동,호남,59.499,2200,1979,2006-05-29,4,광주 1호선,공사 중
산수동,동진맨션,83.5,6900,1984,2006-05-01,2,광주 1호선,공사 중
소태동,모아미래도,84.64,15100,2003,2006-05-22,8,광주 1호선,공사 중
계림동,금호,84.93,13900,1996,2006-05-05,2,광주 1호선,공사 중
운림동,라인광명,84.87,12700,1997,2006-05-23,17,광주 1호선,공사 중
소태동,모아미래도,71.42,12300,2003,2006-05-13,11,광주 1호선,공사 중
운림동,운림글로벌,84.7953,17004,2005,2006-05-12,6,광주 1호선,공사 중
학동,자민맨션,76.05,4590,1984,2006-05-01,4,광주 1호선,공사 중
학동,금호베스트빌,145.2179,20000,2002,2006-05-01,1,광주 1호선,공사 중
학동,평화맨션,84.51,9200,1984,2006-05-08,13,광주 1호선,공사 중
운림동,무등파크맨션2차,84.91,9200,1992,2006-05-06,8,광주 1호선,공사 중
산수동,금호두암타운,94.57,13300,1993,2006-05-08,8,광주 1호선,공사 중
산수동,금호두암타운,94.57,11500,1993,2006-05-03,6,광주 1호선,공사 중
운림동,라인광명,59.88,6890,1997,2006-06-22,2,광주 1호선,공사 중
운림동,남해오네뜨빌,135.72,25950,2006,2006-06-29,3,광주 1호선,공사 중
운림동,남해오네뜨빌,150.78,27200,2006,2006-06-26,1,광주 1호선,공사 중
계림동,금호,134.76,23700,1996,2006-06-20,11,광주 1호선,공사 중
운림동,라인광명,59.88,7400,1997,2006-06-22,17,광주 1호선,공사 중
산수동,호남,59.499,2400,1979,2006-06-29,3,광주 1호선,공사 중
운림동,무등파크맨션1차,84.92,9000,1990,2006-06-22,11,광주 1호선,공사 중
학동,삼익세라믹,154.18,17000,1989,2006-06-27,2,광주 1호선,공사 중
운림동,라인2차,84.7,9900,1992,2006-06-22,2,광주 1호선,공사 중
산수동,금호두암타운,164.88,25500,1993,2006-06-23,4,광주 1호선,공사 중
산수동,무등파크,72.36,6650,1987,2006-06-13,11,광주 1호선,공사 중
학동,아남,59.76,6700,1994,2006-06-10,7,광주 1호선,공사 중
학동,삼익세라믹,179.5,18000,1989,2006-06-20,5,광주 1호선,공사 중
학동,삼익세라믹,84.87,9250,1989,2006-06-12,13,광주 1호선,공사 중
학동,무등파크,84.6,7850,1983,2006-06-27,6,광주 1호선,공사 중
학동,아남,59.06,6200,1994,2006-06-12,1,광주 1호선,공사 중
계림동,금호,59.85,10000,1996,2006-06-27,13,광주 1호선,공사 중
산수동,금호두암타운,94.57,14100,1993,2006-06-23,9,광주 1호선,공사 중
운림동,라인2차,133.39,13100,1992,2006-06-09,20,광주 1호선,공사 중
학동,화이트빌,138.19,15900,2000,2006-06-09,5,광주 1호선,공사 중
운림동,무등파크맨션3차,84.93,9400,1994,2006-06-05,9,광주 1호선,공사 중
학동,평화맨션,84.51,7500,1984,2006-06-24,15,광주 1호선,공사 중
지산동,제일맨션,63.5,3800,2003,2006-06-30,7,광주 1호선,공사 중
학동,삼익세라믹,179.5,22500,1989,2006-06-07,14,광주 1호선,공사 중
학동,무등파크,81.0,6900,1983,2006-06-13,3,광주 1호선,공사 중
학동,아남,84.93,9000,1994,2006-06-29,9,광주 1호선,공사 중
계림동,금호,84.93,14500,1996,2006-06-01,3,광주 1호선,공사 중
계림동,금호,164.9,25600,1996,2006-06-03,3,광주 1호선,공사 중
계림동,계림동금호2,59.703,9650,1998,2006-06-28,10,광주 1호선,공사 중
운림동,무등파크맨션2차,84.91,9900,1992,2006-06-12,19,광주 1호선,공사 중
계림동,금호,59.85,9650,1996,2006-06-13,9,광주 1호선,공사 중
학동,평화맨션,84.51,8400,1984,2006-06-01,5,광주 1호선,공사 중
학동,백화,50.22,4050,1992,2006-06-14,14,광주 1호선,공사 중
운림동,라인광명,84.87,12700,1997,2006-06-14,17,광주 1호선,공사 중
학동,아남,84.93,7500,1994,2006-06-08,5,광주 1호선,공사 중
학동,미라보,175.66,16500,1992,2006-06-14,6,광주 1호선,공사 중
소태동,대주빌라,103.29,7000,1990,2006-06-12,4,광주 1호선,공사 중
산수동,무등파크,84.93,5000,1987,2006-06-12,1,광주 1호선,공사 중
산수동,동진맨션,83.61,6500,1984,2006-06-07,5,광주 1호선,공사 중
계림동,계림동금호2,59.703,8500,1998,2006-06-08,19,광주 1호선,공사 중
학동,아남,59.06,6550,1994,2006-06-05,19,광주 1호선,공사 중
금남로2가,무등맨션,112.76,9500,1978,2006-06-05,6,광주 1호선,공사 중
계림동,계림동금호2,84.78,13000,1998,2006-06-01,4,광주 1호선,공사 중
운림동,무등스위트맨션,60.0,6250,1995,2006-07-12,6,광주 1호선,공사 중
운림동,무등파크맨션1차,84.92,9800,1990,2006-07-25,7,광주 1호선,공사 중
학동,백화,50.22,3950,1992,2006-07-25,14,광주 1호선,공사 중
운림동,남해오네뜨빌,143.04,28600,2006,2006-07-25,8,광주 1호선,공사 중
운림동,라인2차,84.7,11550,1992,2006-07-26,5,광주 1호선,공사 중
학동,아남,59.06,7200,1994,2006-07-22,12,광주 1호선,공사 중
학동,평화맨션,84.51,8500,1984,2006-07-20,8,광주 1호선,공사 중
운림동,라인광명,59.88,7000,1997,2006-07-31,5,광주 1호선,공사 중
운림동,무등파크맨션2차,139.66,12000,1992,2006-07-20,5,광주 1호선,공사 중
산수동,금호두암타운,94.57,13450,1993,2006-07-12,7,광주 1호선,공사 중
학동,금호베스트빌,164.9962,35500,2002,2006-07-25,5,광주 1호선,공사 중
학동,현대,59.36,7700,1998,2006-07-28,14,광주 1호선,공사 중
학동,자민맨션2동,53.19,3200,1984,2006-07-20,4,광주 1호선,공사 중
학동,현대,84.87,12800,1998,2006-07-13,13,광주 1호선,공사 중
용산동,동산타워,84.99,4400,1991,2006-07-28,15,광주 1호선,공사 중
소태동,대아1차,84.98,7450,1993,2006-07-11,2,광주 1호선,공사 중
산수동,동산로얄,84.94,4700,1989,2006-07-12,7,광주 1호선,공사 중
운림동,무등스위트맨션,84.95,11000,1995,2006-07-11,8,광주 1호선,공사 중
산수동,호남,93.252,4800,1979,2006-07-25,5,광주 1호선,공사 중
계림동,금호,164.9,26200,1996,2006-07-15,12,광주 1호선,공사 중
산수동,금호두암타운,94.57,11000,1993,2006-07-03,1,광주 1호선,공사 중
산수동,금호두암타운,94.58,12600,1993,2006-07-21,9,광주 1호선,공사 중
산수동,금호두암타운,94.58,13200,1993,2006-07-19,5,광주 1호선,공사 중
계림동,금호,84.93,14500,1996,2006-07-20,9,광주 1호선,공사 중
운림동,라인광명,59.88,7000,1997,2006-07-03,1,광주 1호선,공사 중
운림동,무등파크맨션3차,59.76,6500,1994,2006-07-01,9,광주 1호선,공사 중
계림동,금호,59.85,9400,1996,2006-07-10,3,광주 1호선,공사 중
소태동,수정맨션,81.28,4800,1979,2006-07-03,5,광주 1호선,공사 중
운림동,무등스위트맨션,84.95,11700,1995,2006-07-05,3,광주 1호선,공사 중
산수동,산수맨션,67.42,6130,1983,2006-07-13,3,광주 1호선,공사 중
운림동,라인2차,84.7,12000,1992,2006-07-08,5,광주 1호선,공사 중
용산동,동산타워,84.99,7200,1991,2006-07-10,6,광주 1호선,공사 중
용산동,동산타워,84.99,7200,1991,2006-07-07,6,광주 1호선,공사 중
운림동,운림글로벌,84.7953,16254,2005,2006-07-04,6,광주 1호선,공사 중
용산동,한국,59.91,7250,1997,2006-08-27,16,광주 1호선,공사 중
운림동,라인광명,84.87,12800,1997,2006-08-29,4,광주 1호선,공사 중
학동,현대,84.87,12000,1998,2006-08-30,6,광주 1호선,공사 중
학동,평화맨션,84.51,8200,1984,2006-08-30,11,광주 1호선,공사 중
학동,평화맨션,84.51,8000,1984,2006-08-20,15,광주 1호선,공사 중
운림동,라인2차,84.7,11450,1992,2006-08-30,6,광주 1호선,공사 중
학동,삼익세라믹,76.9,9170,1989,2006-08-24,7,광주 1호선,공사 중
용산동,동산타워,84.99,7250,1991,2006-08-07,3,광주 1호선,공사 중
운림동,무등파크맨션2차,84.91,9500,1992,2006-08-30,6,광주 1호선,공사 중
학동,아남,59.76,5800,1994,2006-08-18,3,광주 1호선,공사 중
운림동,라인광명,59.88,7200,1997,2006-08-28,1,광주 1호선,공사 중
소태동,모아미래도,71.42,13200,2003,2006-08-20,11,광주 1호선,공사 중
용산동,한국,59.91,6800,1997,2006-08-22,2,광주 1호선,공사 중
운림동,무등스위트맨션,60.0,6400,1995,2006-08-31,2,광주 1호선,공사 중
산수동,명성맨션,59.49,4850,1984,2006-08-17,5,광주 1호선,공사 중
운림동,운림글로벌,84.8047,19690,2005,2006-08-28,10,광주 1호선,공사 중
운림동,운림글로벌,84.8047,19690,2005,2006-08-14,2,광주 1호선,공사 중
운림동,운림글로벌,84.8047,19690,2005,2006-08-14,3,광주 1호선,공사 중
운림동,운림글로벌,84.7953,18060,2005,2006-08-14,4,광주 1호선,공사 중
운림동,운림글로벌,84.7953,18060,2005,2006-08-14,4,광주 1호선,공사 중
운림동,운림글로벌,84.7953,18060,2005,2006-08-14,4,광주 1호선,공사 중
운림동,운림글로벌,84.7953,18060,2005,2006-08-14,5,광주 1호선,공사 중
운림동,운림글로벌,84.8047,19690,2005,2006-08-14,5,광주 1호선,공사 중
운림동,운림글로벌,84.8047,19690,2005,2006-08-14,6,광주 1호선,공사 중
운림동,운림글로벌,84.7953,18060,2005,2006-08-14,6,광주 1호선,공사 중
운림동,운림글로벌,84.8047,19690,2005,2006-08-14,11,광주 1호선,공사 중
학동,평화맨션,84.51,5200,1984,2006-08-22,11,광주 1호선,공사 중
운림동,남해오네뜨빌,165.91,32290,2006,2006-08-12,7,광주 1호선,공사 중
운림동,무등스위트맨션,84.95,8800,1995,2006-08-31,1,광주 1호선,공사 중
운림동,라인1차,84.7,8300,1991,2006-08-14,8,광주 1호선,공사 중
계림동,금호,84.93,15100,1996,2006-08-21,18,광주 1호선,공사 중
산수동,무등파크,71.31,6000,1987,2006-08-14,1,광주 1호선,공사 중
운림동,라인광명,59.88,7300,1997,2006-08-07,11,광주 1호선,공사 중
지산동,서석맨션,84.61,7300,1983,2006-08-19,4,광주 1호선,공사 중
학동,삼익세라믹,76.9,9300,1989,2006-08-07,9,광주 1호선,공사 중
학동,아남,84.93,11100,1994,2006-08-10,14,광주 1호선,공사 중
산수동,금호두암타운,94.58,13000,1993,2006-08-20,5,광주 1호선,공사 중
산수동,무등파크,84.93,6500,1987,2006-08-08,10,광주 1호선,공사 중
운림동,무등스위트맨션,84.95,9500,1995,2006-08-21,12,광주 1호선,공사 중
지산동,삼성,84.945,9450,1991,2006-08-01,5,광주 1호선,공사 중
용산동,동산타워,84.99,6500,1991,2006-08-31,21,광주 1호선,공사 중
운림동,무등스위트맨션,60.0,6700,1995,2006-08-23,10,광주 1호선,공사 중
계림동,금호,84.93,15300,1996,2006-08-18,16,광주 1호선,공사 중
운림동,라인광명,84.87,13600,1997,2006-08-01,11,광주 1호선,공사 중
소태동,모아미래도,84.64,13000,2003,2006-08-25,3,광주 1호선,공사 중
소태동,모아미래도,84.64,15500,2003,2006-08-26,18,광주 1호선,공사 중
소태동,모아미래도,84.64,12900,2003,2006-08-02,17,광주 1호선,공사 중
소태동,모아미래도,84.64,15100,2003,2006-08-01,7,광주 1호선,공사 중
산수동,동산로얄,84.94,7330,1989,2006-08-01,9,광주 1호선,공사 중
