법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
구미동,하얀마을(5단지)(주공),39.01,16400,1995,2008-02-23,5,정자역,개통 전
구미동,무지개(3단지)(건영),53.83,24000,1996,2008-02-14,3,정자역,개통 전
정자동,한솔마을(4단지)(주공),41.85,21000,1994,2008-02-20,12,정자역,개통 전
구미동,무지개(11단지)(금강센테리움),49.77,22000,1995,2008-02-20,8,정자역,개통 전
이매동,이매촌(삼성),59.535,37000,1994,2008-02-16,2,정자역,개통 전
서현동,효자촌(대창),70.686,42500,1994,2008-02-29,8,정자역,개통 전
야탑동,목련마을SK,59.93,26000,1998,2008-02-18,14,정자역,개통 전
구미동,무지개(12단지)(주공뜨란체),59.98,31300,1995,2008-02-13,17,정자역,개통 전
구미동,무지개(4단지)(주공),59.98,31000,1995,2008-02-15,12,정자역,개통 전
서현동,시범현대,84.57,60200,1991,2008-02-28,25,정자역,개통 전
정자동,한솔마을(6단지)(주공),58.19,41100,1995,2008-02-28,15,정자역,개통 전
정자동,한솔마을(5단지)(주공),51.66,35900,1994,2008-02-26,15,정자역,개통 전
정자동,한솔마을(4단지)(주공),35.28,15700,1994,2008-02-25,2,정자역,개통 전
정자동,한솔마을(4단지)(주공),35.28,15700,1994,2008-02-01,2,정자역,개통 전
정자동,한솔마을(6단지)(주공),58.19,40500,1995,2008-02-16,12,정자역,개통 전
야탑동,탑마을(선경)1,51.84,30000,1992,2008-02-19,14,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),35.1,16500,1992,2008-02-23,8,정자역,개통 전
서현동,시범한양,35.1,17800,1991,2008-02-22,6,정자역,개통 전
야탑동,매화마을(주공4),41.85,18150,1993,2008-02-11,15,정자역,개통 전
구미동,까치마을(1단지)(대우롯데선경),51.32,29200,1995,2008-02-20,11,정자역,개통 전
구미동,까치마을(1단지)(대우롯데선경),51.32,25100,1995,2008-02-21,2,정자역,개통 전
정자동,한솔마을(4단지)(주공),35.28,17000,1994,2008-02-29,12,정자역,개통 전
금곡동,청솔마을(유천),40.5,18500,1995,2008-02-19,13,정자역,개통 전
서현동,효자촌(대창),53.82,26300,1994,2008-02-29,1,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),42.56,20000,1992,2008-02-23,11,정자역,개통 전
정자동,상록마을(우성)1,129.72,106000,1994,2008-02-23,14,정자역,개통 전
정자동,한솔마을(4단지)(주공),36.0,17600,1994,2008-02-14,5,정자역,개통 전
정자동,한솔마을(6단지)(주공),37.67,20000,1995,2008-02-14,12,정자역,개통 전
구미동,무지개(5단지)(청구),58.49,33000,1995,2008-02-08,19,정자역,개통 전
수내동,파크타운(대림),59.32,35000,1993,2008-02-19,20,정자역,개통 전
정자동,한솔마을(4단지)(주공),36.0,16000,1994,2008-02-23,14,정자역,개통 전
서현동,효자촌(대우),53.82,29500,1994,2008-02-28,6,정자역,개통 전
정자동,한솔마을(6단지)(주공),37.67,19000,1995,2008-02-19,4,정자역,개통 전
금곡동,청솔마을(한라),58.8,35250,1995,2008-02-11,14,정자역,개통 전
야탑동,탑마을(주공),35.28,16900,1993,2008-02-26,4,정자역,개통 전
분당동,샛별마을(동성),59.4,26250,1992,2008-02-26,1,정자역,개통 전
야탑동,탑마을(선경)1,51.84,29000,1992,2008-02-26,5,정자역,개통 전
