법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
불로동,월드,84.93,20200,1998,2009-02-18,16,부평구청역,개통 전
석남동,효정(489),39.87,9000,1989,2009-02-06,4,부평구청역,개통 전
가정동,동우2,40.86,8000,1988,2009-02-23,3,부평구청역,개통 전
가정동,하나2,80.18,19600,1992,2009-02-26,7,부평구청역,개통 전
경서동,태평샹베르1차,59.5607,20000,2005,2009-02-19,13,부평구청역,개통 전
석남동,낙원,44.16,8500,1989,2009-02-16,2,부평구청역,개통 전
마전동,현대,84.72,23000,1998,2009-02-23,2,부평구청역,개통 전
불로동,월드,59.77,14000,1998,2009-02-17,10,부평구청역,개통 전
가좌동,한신휴플러스,114.87,38000,2007,2009-02-04,16,부평구청역,개통 전
당하동,대주파크빌,84.8291,26800,2006,2009-02-09,2,부평구청역,개통 전
검암동,풍림아이원1,71.6238,21500,2003,2009-02-10,4,부평구청역,개통 전
가정동,한성,54.61,12000,1992,2009-02-07,6,부평구청역,개통 전
당하동,당하푸르지오,84.943,27800,2005,2009-02-14,11,부평구청역,개통 전
심곡동,극동늘푸른,59.795,15500,1997,2009-02-23,3,부평구청역,개통 전
마전동,동아,84.9,22000,1999,2009-02-23,12,부평구청역,개통 전
석남동,대명,39.25,9800,1998,2009-02-07,12,부평구청역,개통 전
연희동,우성,59.929,17400,1997,2009-02-18,13,부평구청역,개통 전
당하동,당하푸르지오,73.827,21500,2005,2009-02-25,3,부평구청역,개통 전
당하동,당하풍림아이원1차,84.8441,25450,2004,2009-02-24,6,부평구청역,개통 전
불로동,월드,59.73,15500,1998,2009-02-20,3,부평구청역,개통 전
검암동,풍림아이원3차,59.8038,18500,2004,2009-02-18,5,부평구청역,개통 전
석남동,대명,39.25,9800,1998,2009-02-28,3,부평구청역,개통 전
석남동,인천석남동어울림2차,84.9912,28500,2008,2009-02-02,8,부평구청역,개통 전
당하동,신안실크벨리,59.9639,19500,2004,2009-02-02,2,부평구청역,개통 전
왕길동,유승,84.96,17800,2000,2009-02-12,7,부평구청역,개통 전
가정동,성광,39.96,7000,1987,2009-02-16,2,부평구청역,개통 전
마전동,대원레스피아1차,59.741,15700,2004,2009-02-07,14,부평구청역,개통 전
경서동,가이아샹베르2차,84.5496,27000,2005,2009-02-24,5,부평구청역,개통 전
마전동,마전3차풍림아이원,84.6689,22800,2005,2009-02-04,4,부평구청역,개통 전
마전동,이지미래지향,84.6592,24500,2008,2009-02-20,3,부평구청역,개통 전
공촌동,광명,84.51,25000,1998,2009-02-03,14,부평구청역,개통 전
왕길동,유승,59.75,12513,2000,2009-02-25,9,부평구청역,개통 전
왕길동,유승,84.96,15210,2000,2009-02-24,13,부평구청역,개통 전
왕길동,유승,84.96,15389,2000,2009-02-17,16,부평구청역,개통 전
당하동,태평,59.97,17500,1999,2009-02-02,2,부평구청역,개통 전
불로동,퀸스타운(동성),84.99,18800,1999,2009-02-06,9,부평구청역,개통 전
가정동,현광,41.49,9000,1989,2009-02-12,6,부평구청역,개통 전
마전동,대원레스피아1차,59.741,16100,2004,2009-02-23,17,부평구청역,개통 전
당하동,당하푸르지오,101.613,37000,2005,2009-02-07,12,부평구청역,개통 전
불로동,퀸스타운(길훈),59.72,15000,1999,2009-02-17,13,부평구청역,개통 전
당하동,신안실크벨리,59.9639,17500,2004,2009-02-11,14,부평구청역,개통 전
석남동,동진,62.57,17000,1983,2009-02-07,1,부평구청역,개통 전
당하동,신안실크벨리,59.9639,17700,2004,2009-02-18,5,부평구청역,개통 전
가좌동,쌍마,59.76,10000,1986,2009-02-18,4,부평구청역,개통 전
석남동,인천석남동어울림2차,59.9928,21300,2008,2009-02-09,21,부평구청역,개통 전
당하동,원당풍림아이원,84.55,27000,2004,2009-02-10,11,부평구청역,개통 전
불로동,월드,84.93,17200,1998,2009-02-03,6,부평구청역,개통 전
검암동,서해그랑블,69.6616,23500,2003,2009-02-15,10,부평구청역,개통 전
당하동,신안실크벨리,59.9639,17580,2004,2009-02-02,12,부평구청역,개통 전
불로동,월드,84.93,18000,1998,2009-02-17,9,부평구청역,개통 전
불로동,불로금호어울림(불로지구39BL),84.9949,23200,2007,2009-02-12,5,부평구청역,개통 전
석남동,동남,51.48,10000,1989,2009-02-11,3,부평구청역,개통 전
금곡동,동남,59.7,14650,1999,2009-02-16,10,부평구청역,개통 전
당하동,당하푸르지오,73.827,23400,2005,2009-02-13,15,부평구청역,개통 전
마전동,검단아이파크,84.2846,25000,2007,2009-02-16,4,부평구청역,개통 전
연희동,한국1,58.32,15000,1994,2009-02-09,5,부평구청역,개통 전
마전동,검단아이파크,84.2846,26000,2007,2009-02-02,10,부평구청역,개통 전
불로동,퀸스타운(동성),84.99,18000,1999,2009-02-13,13,부평구청역,개통 전
검암동,풍림아이원2차,75.12,23000,2004,2009-02-06,14,부평구청역,개통 전
연희동,중앙,59.9925,14000,1997,2009-02-07,2,부평구청역,개통 전
마전동,인천마전대주파크빌,84.965,26400,2005,2009-02-06,1,부평구청역,개통 전
심곡동,삼성,84.886,30600,1997,2009-02-13,16,부평구청역,개통 전
연희동,한국1,84.75,25000,1994,2009-02-09,11,부평구청역,개통 전
검암동,서해그랑블,84.9634,29500,2003,2009-02-03,15,부평구청역,개통 전
마전동,동아,59.98,16500,1999,2009-02-06,12,부평구청역,개통 전
왕길동,유승,84.96,18000,2000,2009-02-10,5,부평구청역,개통 전
마전동,영남탑스빌,84.97,22000,2000,2009-02-10,4,부평구청역,개통 전
불로동,신명스카이뷰,84.723,21000,2007,2009-02-11,14,부평구청역,개통 전
당하동,당하풍림아이원1차,59.9841,18000,2004,2009-02-02,6,부평구청역,개통 전
검암동,서해그랑블,69.6616,22850,2003,2009-02-05,10,부평구청역,개통 전
석남동,인천석남동어울림2차,59.9928,21640,2008,2009-02-03,17,부평구청역,개통 전
마전동,마전1차풍림아이원아파트,84.7842,24300,2004,2009-02-04,8,부평구청역,개통 전
석남동,인천석남동어울림2차,59.9928,19500,2008,2009-02-01,11,부평구청역,개통 전
왕길동,원흥,134.76,21000,1993,2009-02-02,3,부평구청역,개통 전
석남동,동진3,37.82,8500,1990,2009-03-31,1,부평구청역,개통 전
가좌동,신현대,59.82,14000,1995,2009-03-31,22,부평구청역,개통 전
당하동,"탑스빌(영남,신대진,성웅)아파트",84.94,18000,1998,2009-03-25,1,부평구청역,개통 전
석남동,인천석남동어울림2차,59.9928,20500,2008,2009-03-24,8,부평구청역,개통 전
석남동,인천석남동어울림2차,59.9928,20500,2008,2009-03-25,15,부평구청역,개통 전
석남동,효정,49.38,12900,1987,2009-03-28,3,부평구청역,개통 전
연희동,태영,59.24,14900,1996,2009-03-20,3,부평구청역,개통 전
신현동,효성,70.82,15500,1991,2009-03-25,6,부평구청역,개통 전
불로동,퀸스타운(동성),59.97,13000,1999,2009-03-19,12,부평구청역,개통 전
심곡동,대동,59.91,14500,1995,2009-03-24,18,부평구청역,개통 전
왕길동,원흥,59.79,12000,1993,2009-03-24,6,부평구청역,개통 전
마전동,동아,59.98,14300,1999,2009-03-27,4,부평구청역,개통 전
석남동,인천석남동어울림2차,99.9974,34500,2008,2009-03-16,10,부평구청역,개통 전
불로동,퀸스타운(길훈),59.72,14500,1999,2009-03-24,19,부평구청역,개통 전
경서동,가이아샹베르2차,84.5496,23900,2005,2009-03-28,13,부평구청역,개통 전
경서동,태평샹베르1차,84.5496,23500,2005,2009-03-23,7,부평구청역,개통 전
석남동,한화수풀림,78.4753,19000,2005,2009-03-23,4,부평구청역,개통 전
당하동,당하KCC스위첸,84.997,21700,2005,2009-03-30,1,부평구청역,개통 전
불로동,삼보해피하임2단지(불로지구51BL1L),84.9911,24200,2007,2009-03-23,10,부평구청역,개통 전
석남동,인천석남동어울림2차,59.9928,20500,2008,2009-03-22,23,부평구청역,개통 전
마전동,동아,84.9,20000,1999,2009-03-27,6,부평구청역,개통 전
마전동,동아,84.9,18900,1999,2009-03-14,3,부평구청역,개통 전
불로동,퀸스타운(길훈),84.99,20400,1999,2009-03-23,9,부평구청역,개통 전
검암동,풍림아이원3차,84.9368,24800,2004,2009-03-03,15,부평구청역,개통 전
석남동,금호어울림,59.817,18000,2007,2009-03-15,7,부평구청역,개통 전
불로동,퀸스타운(동성),59.97,12900,1999,2009-03-24,7,부평구청역,개통 전
가좌동,진주3,49.5,13300,1989,2009-03-28,11,부평구청역,개통 전
검암동,삼보해피하임3,71.6238,22000,2003,2009-03-24,9,부평구청역,개통 전
가좌동,범양파크,84.29,20600,1990,2009-03-19,4,부평구청역,개통 전
가정동,동우1,37.98,9800,1988,2009-03-28,5,부평구청역,개통 전
불로동,삼보해피하임1단지(불로지구34BL1L),84.9911,24100,2007,2009-03-23,14,부평구청역,개통 전
가좌동,태화,55.44,15500,1986,2009-03-12,2,부평구청역,개통 전
가좌동,한신휴플러스,114.87,38000,2007,2009-03-28,20,부평구청역,개통 전
가정동,동우1,37.98,9300,1988,2009-03-23,6,부평구청역,개통 전
가정동,하나2,57.78,13000,1992,2009-03-24,14,부평구청역,개통 전
심곡동,삼성,59.901,18900,1997,2009-03-11,8,부평구청역,개통 전
석남동,현광,48.54,17500,1989,2009-03-10,1,부평구청역,개통 전
불로동,불로e-편한세상,84.861,26500,2005,2009-03-24,10,부평구청역,개통 전
마전동,검단금호어울림,84.9918,27500,2004,2009-03-26,3,부평구청역,개통 전
심곡동,광명,59.88,19000,1997,2009-03-23,2,부평구청역,개통 전
가좌동,진주2,58.98,17000,1984,2009-03-20,7,부평구청역,개통 전
가좌동,진주5,163.51,27000,1991,2009-03-31,2,부평구청역,개통 전
경서동,가이아샹베르2차,59.5607,17350,2005,2009-03-10,14,부평구청역,개통 전
마전동,동아,134.976,28000,1999,2009-03-17,2,부평구청역,개통 전
마전동,동아,59.98,14500,1999,2009-03-17,4,부평구청역,개통 전
불로동,퀸스타운(동성),84.99,18700,1999,2009-03-21,6,부평구청역,개통 전
불로동,월드,59.89,14800,1998,2009-03-27,20,부평구청역,개통 전
심곡동,극동늘푸른,84.86,25400,1997,2009-03-22,11,부평구청역,개통 전
