법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
도곡동,경남,59.76,39000,2005,2006-01-03,14,신논현역,개통 전
개포동,삼익대청아파트,60.0,44000,1992,2006-01-14,14,신논현역,개통 전
대치동,은마,76.79,81000,1979,2006-01-07,13,신논현역,개통 전
개포동,개포주공1단지,50.64,65700,1982,2006-01-03,3,신논현역,개통 전
개포동,개포주공1단지,50.64,67000,1982,2006-01-03,2,신논현역,개통 전
개포동,개포주공1단지,35.64,38000,1982,2006-01-03,3,신논현역,개통 전
개포동,개포주공1단지,45.26,51000,1982,2006-01-03,4,신논현역,개통 전
개포동,개포주공1단지,49.56,70000,1982,2006-01-12,4,신논현역,개통 전
개포동,현대2,131.83,127500,1986,2006-01-04,9,신논현역,개통 전
수서동,삼성,84.97,62000,1997,2006-01-16,4,신논현역,개통 전
수서동,까치마을,39.6,20800,1993,2006-01-06,9,신논현역,개통 전
대치동,은마,84.43,95300,1979,2006-01-04,5,신논현역,개통 전
대치동,현대1,84.27,57500,1990,2006-01-13,9,신논현역,개통 전
개포동,개포주공1단지,58.08,94000,1982,2006-01-04,4,신논현역,개통 전
개포동,개포주공7단지,83.7,95000,1983,2006-01-06,13,신논현역,개통 전
개포동,개포주공5단지,61.19,59000,1983,2006-01-04,5,신논현역,개통 전
대치동,현대1,84.27,55500,1990,2006-01-05,2,신논현역,개통 전
대치동,은마,76.79,80000,1979,2006-01-05,14,신논현역,개통 전
대치동,국제,84.69,24000,1983,2006-01-13,10,신논현역,개통 전
대치동,은마,76.79,78000,1979,2006-01-05,1,신논현역,개통 전
대치동,선경3차,76.6,51700,1990,2006-01-02,8,신논현역,개통 전
개포동,개포주공1단지,56.57,94500,1982,2006-01-04,5,신논현역,개통 전
개포동,개포주공4단지,50.39,75000,1982,2006-01-03,5,신논현역,개통 전
도곡동,경남,59.76,38700,2005,2006-01-13,5,신논현역,개통 전
