법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
운양동,전원마을(월드4차2단지),134.95,29000,2000,2016-02-26,10,운양역,개통 전
북변동,산호,59.61,16800,1995,2016-02-17,2,운양역,개통 전
통진읍 도사리,백석마을(신일해피),84.841,15900,2004,2016-02-15,2,운양역,개통 전
장기동,청송마을(현대3),84.281,26000,2001,2016-02-25,11,운양역,개통 전
북변동,풍년마을(한라),59.97,23500,1998,2016-02-16,7,운양역,개통 전
운양동,한강신도시e편한세상,121.918,45900,2012,2016-02-15,11,운양역,개통 전
장기동,청송마을(현대1),114.192,28000,2001,2016-02-10,4,운양역,개통 전
사우동,원미,45.78,13400,1987,2016-02-24,2,운양역,개통 전
장기동,고창마을(제일풍경채),84.9741,31000,2008,2016-02-18,10,운양역,개통 전
사우동,농장마을(신안),58.8,15400,1998,2016-02-06,7,운양역,개통 전
감정동,신화,84.75,20600,1995,2016-02-19,13,운양역,개통 전
감정동,쌍용,59.8,17900,1998,2016-02-15,8,운양역,개통 전
풍무동,양도마을(서해그랑블),108.6002,27800,2000,2016-02-19,18,운양역,개통 전
장기동,한강현대성우오스타,122.61,39500,2012,2016-02-13,18,운양역,개통 전
운양동,모담마을한강화성파크드림,84.999,32000,2012,2016-02-17,13,운양역,개통 전
감정동,한국,77.0,17950,1995,2016-02-13,3,운양역,개통 전
고촌읍 신곡리,수기마을힐스테이트2단지,101.97,40900,2008,2016-02-26,3,운양역,개통 전
사우동,풍년마을(현대),59.995,22000,1998,2016-02-19,13,운양역,개통 전
운양동,풍경마을래미안한강2차,68.98,34000,2014,2016-02-03,9,운양역,개통 전
양촌읍 양곡리,양곡 더숲,84.87,25630,2010,2016-02-17,10,운양역,개통 전
장기동,초당마을래미안한강,101.03,39500,2012,2016-02-24,5,운양역,개통 전
감정동,푸른마을(신안),59.794,16000,2001,2016-02-02,7,운양역,개통 전
풍무동,삼용,59.975,16850,1997,2016-02-23,10,운양역,개통 전
풍무동,유현마을(신동아),84.91,22000,1999,2016-02-27,1,운양역,개통 전
풍무동,유현마을(신동아),84.91,23500,1999,2016-02-20,6,운양역,개통 전
북변동,풍년마을(청구),59.97,22500,2000,2016-02-06,11,운양역,개통 전
감정동,푸른마을(신안),59.794,15800,2001,2016-02-15,1,운양역,개통 전
장기동,청송마을(현대1),114.192,28300,2001,2016-02-02,20,운양역,개통 전
운양동,한강신도시롯데캐슬,122.847,48964,2014,2016-02-26,12,운양역,개통 전
통진읍 도사리,백석마을(신일해피),84.841,17000,2004,2016-02-18,8,운양역,개통 전
북변동,산호,59.935,16450,1995,2016-02-20,6,운양역,개통 전
운양동,전원마을(월드5차3단지),84.98,25500,2000,2016-02-11,7,운양역,개통 전
걸포동,오스타파라곤3단지,135.94,44000,2010,2016-02-22,13,운양역,개통 전
사우동,풍년마을(현대),59.995,20400,1998,2016-02-12,15,운양역,개통 전
사우동,길훈4차,84.87,16060,1996,2016-02-22,1,운양역,개통 전
감정동,푸른마을(신안),84.886,21500,2001,2016-02-24,2,운양역,개통 전
감정동,푸른마을(신안),84.886,22000,2001,2016-02-19,6,운양역,개통 전
통진읍 서암리,화수싱그리아,59.6645,11900,2004,2016-02-18,11,운양역,개통 전
감정동,신한,44.26,8700,1992,2016-02-26,2,운양역,개통 전
감정동,쌍용,59.8,17800,1998,2016-02-19,4,운양역,개통 전
북변동,함성2차,67.08,11100,1991,2016-02-20,1,운양역,개통 전
사우동,김포,45.18,9000,1986,2016-02-20,2,운양역,개통 전
통진읍 마송리,현대1,84.743,18000,1997,2016-02-24,3,운양역,개통 전
운양동,김포한강신도시반도유보라2차,59.1119,32500,2013,2016-02-27,16,운양역,개통 전
풍무동,풍무자이2단지,156.0857,48442,2010,2016-02-29,4,운양역,개통 전
통진읍 도사리,백석마을(신일해피),84.841,16000,2004,2016-02-20,2,운양역,개통 전
양촌읍 학운리,자연앤데시앙(금빛마을),84.945,23400,2010,2016-02-20,11,운양역,개통 전
