법정동,단지명,전용면적,거래금액(만원),건축년도,계약일,층,역이름,시기
인창동,주공6,59.93,64000,1996,2022-03-09,17,장자호수공원역,공사 중
수택동,토평주공,46.2,51300,2002,2022-03-12,6,장자호수공원역,공사 중
갈매동,갈매6단지,84.96,70000,2018,2022-03-21,21,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,84.5889,75000,2017,2022-03-08,22,장자호수공원역,공사 중
교문동,교문(동양고속),61.221,68000,1994,2022-03-23,2,장자호수공원역,공사 중
인창동,신동흥101동,53.55,30000,1992,2022-03-09,3,장자호수공원역,공사 중
수택동,대림한숲,62.25,68000,1995,2022-03-11,4,장자호수공원역,공사 중
인창동,인창2차e-편한세상,59.335,71500,2006,2022-03-26,3,장자호수공원역,공사 중
교문동,동방,59.97,57000,1998,2022-03-15,3,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9441,84500,2018,2022-03-09,12,장자호수공원역,공사 중
인창동,더샵그린포레2단지,84.98,69500,2015,2022-03-19,3,장자호수공원역,공사 중
인창동,부영(640-43),59.22,27000,1996,2022-03-09,2,장자호수공원역,공사 중
수택동,대림한숲,62.25,71000,1995,2022-03-09,3,장자호수공원역,공사 중
인창동,삼보,90.18,84000,1996,2022-03-12,17,장자호수공원역,공사 중
인창동,주공2,84.99,77000,1997,2022-03-15,9,장자호수공원역,공사 중
교문동,덕현,62.1,60500,1993,2022-03-01,4,장자호수공원역,공사 중
수택동,엘지원앙,49.83,61500,1995,2022-03-08,3,장자호수공원역,공사 중
수택동,엘지원앙,70.2,80000,1995,2022-03-18,10,장자호수공원역,공사 중
수택동,쌍용,84.69,70000,1996,2022-03-04,14,장자호수공원역,공사 중
갈매동,이룸넘버원리치안,30.15,16500,2017,2022-03-05,7,장자호수공원역,공사 중
갈매동,갈매와이시티,74.97,74000,2017,2022-03-12,19,장자호수공원역,공사 중
토평동,상록,84.404,70000,2002,2022-03-14,12,장자호수공원역,공사 중
인창동,이건필103동,59.82,20000,2002,2022-03-10,6,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,84.7845,73700,2016,2022-04-30,22,장자호수공원역,공사 중
수택동,금호베스트빌,162.7622,149000,2001,2022-04-29,12,장자호수공원역,공사 중
인창동,주공6,59.56,64000,1996,2022-04-30,19,장자호수공원역,공사 중
교문동,토평신명,84.63,100700,2001,2022-04-25,15,장자호수공원역,공사 중
수택동,한성3,59.72,71800,1994,2022-04-25,15,장자호수공원역,공사 중
수택동,럭키,33.06,42500,1992,2022-04-30,8,장자호수공원역,공사 중
교문동,한성,71.79,74000,1990,2022-04-23,5,장자호수공원역,공사 중
수택동,쌍용,84.69,67500,1996,2022-04-22,1,장자호수공원역,공사 중
교문동,B.J빌(105동),63.79,40000,2003,2022-04-21,8,장자호수공원역,공사 중
인창동,주공4-2,59.93,61000,1996,2022-04-14,3,장자호수공원역,공사 중
인창동,이건필그린(633-1),59.98,37000,2003,2022-04-21,8,장자호수공원역,공사 중
수택동,엘지원앙,70.2,80000,1995,2022-04-20,9,장자호수공원역,공사 중
인창동,이건필그린(633-2),59.82,37000,2003,2022-04-22,4,장자호수공원역,공사 중
갈매동,구리갈매스타힐스,74.94,75000,2017,2022-04-23,5,장자호수공원역,공사 중
교문동,동방,84.96,73500,1998,2022-04-25,12,장자호수공원역,공사 중
인창동,아름마을일신,134.86,94000,1999,2022-04-16,8,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,69.5876,70200,2016,2022-04-23,8,장자호수공원역,공사 중
수택동,쌍용,59.92,60000,1996,2022-04-29,10,장자호수공원역,공사 중
인창동,주공2,84.99,75250,1997,2022-04-15,8,장자호수공원역,공사 중
교문동,하나(유원)아파트,71.076,80500,1994,2022-04-26,15,장자호수공원역,공사 중
수택동,쌍용,84.69,74000,1996,2022-04-18,8,장자호수공원역,공사 중
수택동,우림,84.96,58900,1999,2022-04-18,6,장자호수공원역,공사 중
인창동,부영apt,59.88,29000,1997,2022-04-23,3,장자호수공원역,공사 중
수택동,칼라하우스,59.31,30000,2000,2022-04-14,3,장자호수공원역,공사 중
갈매동,한라비발디,74.92,76100,2016,2022-04-26,11,장자호수공원역,공사 중
교문동,한성,71.79,78000,1990,2022-04-08,1,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,84.4752,81500,2017,2022-04-01,5,장자호수공원역,공사 중
인창동,원일아름,59.81,60500,1998,2022-04-15,9,장자호수공원역,공사 중
인창동,원일아름,84.75,63000,1998,2022-04-11,19,장자호수공원역,공사 중
갈매동,갈매와이시티,74.97,74000,2017,2022-04-15,16,장자호수공원역,공사 중
인창동,아름마을성원,84.75,55000,1999,2022-04-01,9,장자호수공원역,공사 중
인창동,구리인창2차동문굿모닝힐,84.967,69000,2007,2022-04-06,16,장자호수공원역,공사 중
교문동,장자마을금호1-1,54.556,78500,2001,2022-04-02,10,장자호수공원역,공사 중
갈매동,이룸넘버원리치안,14.98,10000,2017,2022-04-07,6,장자호수공원역,공사 중
인창동,삼보,101.94,98000,1996,2022-04-06,11,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9485,86000,2018,2022-04-12,18,장자호수공원역,공사 중
갈매동,한라비발디,74.92,80000,2016,2022-04-08,8,장자호수공원역,공사 중
인창동,더샵그린포레2단지,84.98,75500,2015,2022-04-01,8,장자호수공원역,공사 중
갈매동,갈매와이시티,74.97,73000,2017,2022-04-11,20,장자호수공원역,공사 중
인창동,더샵그린포레1단지,84.979,74000,2015,2022-04-02,4,장자호수공원역,공사 중
수택동,유탑트윈팰리스,37.396,26900,2022,2022-05-09,17,장자호수공원역,공사 중
교문동,토평신명,84.63,117000,2001,2022-05-28,5,장자호수공원역,공사 중
인창동,구리인창금호어울림,67.8503,50000,2006,2022-05-30,1,장자호수공원역,공사 중
교문동,덕현,62.1,55000,1993,2022-05-30,7,장자호수공원역,공사 중
인창동,주공4-1,58.14,59000,1996,2022-05-27,4,장자호수공원역,공사 중
갈매동,구리갈매스타힐스,74.98,73500,2017,2022-05-27,24,장자호수공원역,공사 중
갈매동,한라비발디,84.81,71300,2016,2022-05-28,1,장자호수공원역,공사 중
인창동,인창이편한세상,84.835,72800,2004,2022-05-14,2,장자호수공원역,공사 중
교문동,토평신명,84.63,117000,2001,2022-05-28,5,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9259,89900,2018,2022-05-18,28,장자호수공원역,공사 중
토평동,한일,59.784,80000,2001,2022-05-30,5,장자호수공원역,공사 중
수택동,대림한숲,51.66,67500,1995,2022-05-13,6,장자호수공원역,공사 중
수택동,동진뱅크빌,20.51,11050,2011,2022-05-06,9,장자호수공원역,공사 중
수택동,럭키,59.34,59200,1992,2022-05-19,9,장자호수공원역,공사 중
토평동,우남,59.6514,61000,2000,2022-05-26,17,장자호수공원역,공사 중
수택동,그린하우스,45.53,20000,2015,2022-05-13,2,장자호수공원역,공사 중
수택동,대성,69.39,57000,1991,2022-05-11,3,장자호수공원역,공사 중
인창동,삼보,101.94,94500,1996,2022-05-27,5,장자호수공원역,공사 중
수택동,대림한숲,84.245,92000,1995,2022-05-16,11,장자호수공원역,공사 중
인창동,부영바동,59.4,26000,1997,2022-05-06,2,장자호수공원역,공사 중
수택동,토평주공,59.92,62000,2002,2022-05-05,16,장자호수공원역,공사 중
인창동,아름마을삼성,84.9506,50000,2000,2022-05-30,2,장자호수공원역,공사 중
수택동,대림한숲,62.25,68000,1995,2022-05-23,11,장자호수공원역,공사 중
인창동,주공4-1,58.14,62000,1996,2022-05-12,14,장자호수공원역,공사 중
수택동,우림,84.96,61500,1999,2022-05-18,8,장자호수공원역,공사 중
갈매동,구리갈매스타힐스,84.95,76000,2017,2022-05-09,2,장자호수공원역,공사 중
수택동,쌍용,59.92,59900,1996,2022-05-18,18,장자호수공원역,공사 중
교문동,구리두산,59.99,79000,1991,2022-05-04,3,장자호수공원역,공사 중
인창동,삼호,56.7,55700,1991,2022-05-01,7,장자호수공원역,공사 중
인창동,주공1,59.56,61500,1996,2022-05-14,15,장자호수공원역,공사 중
갈매동,한라비발디,84.58,78700,2016,2022-05-20,5,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,99.5986,96500,2017,2022-05-17,23,장자호수공원역,공사 중
수택동,럭키,59.34,59400,1992,2022-05-05,11,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,84.969,100000,2020,2022-05-11,28,장자호수공원역,공사 중
갈매동,갈매와이시티,74.97,76000,2017,2022-05-13,10,장자호수공원역,공사 중
토평동,한일,59.784,89000,2001,2022-05-03,19,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,84.7671,82800,2017,2022-05-14,11,장자호수공원역,공사 중
수택동,유탑트윈팰리스,37.396,26900,2022,2022-05-09,17,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,84.7845,74300,2016,2022-05-09,23,장자호수공원역,공사 중
수택동,우림,59.74,49000,1999,2022-05-14,5,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,69.5876,70000,2016,2022-05-04,18,장자호수공원역,공사 중
수택동,하이스트빌,40.17,26000,2008,2022-05-06,15,장자호수공원역,공사 중
갈매동,이룸넘버원리치안,14.98,10500,2017,2022-05-03,3,장자호수공원역,공사 중
인창동,주공6,58.14,63000,1996,2022-07-30,12,장자호수공원역,공사 중
인창동,주공6,59.93,61000,1996,2022-07-30,5,장자호수공원역,공사 중
인창동,더샵그린포레1단지,84.928,74000,2015,2022-07-29,5,장자호수공원역,공사 중
갈매동,갈매6단지,84.96,70000,2018,2022-07-23,17,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,84.7845,72000,2016,2022-07-12,18,장자호수공원역,공사 중
갈매동,갈매6단지,84.96,72500,2018,2022-07-28,24,장자호수공원역,공사 중
갈매동,한라비발디,84.58,70000,2016,2022-07-04,9,장자호수공원역,공사 중
수택동,성원상떼빌,68.795,46000,2006,2022-07-02,11,장자호수공원역,공사 중
인창동,주공1,59.93,61000,1996,2022-07-12,14,장자호수공원역,공사 중
인창동,주공1,58.14,58000,1996,2022-07-11,3,장자호수공원역,공사 중
수택동,금호베스트빌,134.1031,155000,2001,2022-08-23,21,장자호수공원역,공사 중
인창동,원일아름,84.75,60800,1998,2022-08-24,11,장자호수공원역,공사 중
인창동,한진,59.937,46500,2002,2022-08-25,14,장자호수공원역,공사 중
수택동,쌍용,59.92,54000,1996,2022-08-22,5,장자호수공원역,공사 중
인창동,원일아름,41.7,40500,1998,2022-08-30,9,장자호수공원역,공사 중
교문동,한가람아파트,84.92,76000,1994,2022-08-17,16,장자호수공원역,공사 중
수택동,비동미주,36.46,33000,1999,2022-08-12,5,장자호수공원역,공사 중
갈매동,갈매와이시티,74.97,69000,2017,2022-08-09,11,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,59.959,74800,2020,2022-08-20,13,장자호수공원역,공사 중
수택동,비동미주,36.46,29000,1999,2022-08-13,6,장자호수공원역,공사 중
수택동,SK시티하우스,16.98,9000,2011,2022-08-10,5,장자호수공원역,공사 중
갈매동,이룸넘버원리치안,14.98,9500,2017,2022-08-22,4,장자호수공원역,공사 중
갈매동,한라비발디,84.61,70800,2016,2022-08-15,7,장자호수공원역,공사 중
수택동,SK시티하우스,16.73,8500,2011,2022-08-11,6,장자호수공원역,공사 중
교문동,토평신명,84.63,113000,2001,2022-08-10,3,장자호수공원역,공사 중
인창동,우림3동,59.85,23500,2001,2022-08-04,3,장자호수공원역,공사 중
수택동,토평주공,46.2,47000,2002,2022-09-29,12,장자호수공원역,공사 중
교문동,일성,84.85,54000,1999,2022-09-28,6,장자호수공원역,공사 중
교문동,한성,84.99,76000,1990,2022-09-23,3,장자호수공원역,공사 중
교문동,삼산,44.73,25500,1991,2022-09-24,7,장자호수공원역,공사 중
수택동,하이스트빌,40.17,25200,2008,2022-09-30,14,장자호수공원역,공사 중
교문동,한성,84.99,75900,1990,2022-09-15,1,장자호수공원역,공사 중
갈매동,한라비발디,84.64,62500,2016,2022-09-13,5,장자호수공원역,공사 중
수택동,구리태영데시앙,84.86,70000,2014,2022-09-30,8,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,84.7845,62600,2016,2022-09-16,21,장자호수공원역,공사 중
갈매동,이룸넘버원리치안,30.15,16000,2017,2022-09-26,5,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9441,81000,2018,2022-09-08,11,장자호수공원역,공사 중
인창동,더샵그린포레1단지,84.955,65500,2015,2022-09-26,9,장자호수공원역,공사 중
갈매동,갈매6단지,84.96,63000,2018,2022-09-17,22,장자호수공원역,공사 중
인창동,주공4-2,59.98,57500,1996,2022-09-07,14,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9441,75000,2018,2022-09-03,3,장자호수공원역,공사 중
수택동,남양아이좋은집,84.9965,80000,2004,2022-09-06,5,장자호수공원역,공사 중
인창동,아름마을엘지,84.95,60000,1999,2022-09-02,12,장자호수공원역,공사 중
갈매동,이룸넘버원리치안,14.98,10300,2017,2022-09-06,3,장자호수공원역,공사 중
수택동,하이스트빌,28.83,12600,2008,2022-09-03,15,장자호수공원역,공사 중
갈매동,갈매6단지,74.95,57000,2018,2022-12-30,8,장자호수공원역,공사 중
갈매동,한라비발디,74.9,53800,2016,2022-12-29,13,장자호수공원역,공사 중
갈매동,갈매6단지,84.96,61000,2018,2022-12-24,20,장자호수공원역,공사 중
갈매동,한라비발디,84.61,59000,2016,2022-12-16,20,장자호수공원역,공사 중
인창동,성원,84.99,55000,2000,2022-12-29,20,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9259,66000,2018,2022-12-20,10,장자호수공원역,공사 중
교문동,동방,84.54,50000,1998,2022-12-27,15,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,74.938,66000,2020,2022-12-14,7,장자호수공원역,공사 중
교문동,하나(유원)아파트,71.076,69000,1994,2022-12-23,7,장자호수공원역,공사 중
인창동,삼보,101.94,62000,1996,2022-12-26,2,장자호수공원역,공사 중
교문동,하나(유원)아파트,71.076,62000,1994,2022-12-29,13,장자호수공원역,공사 중
수택동,구리태영데시앙,84.91,70000,2014,2022-12-08,13,장자호수공원역,공사 중
교문동,한성,84.99,53500,1990,2022-12-28,2,장자호수공원역,공사 중
인창동,원일가대라곡,84.56,54800,2005,2022-12-28,9,장자호수공원역,공사 중
갈매동,한라비발디,84.58,58500,2016,2022-12-01,20,장자호수공원역,공사 중
교문동,구리(한양),101.95,84500,1994,2022-12-02,13,장자호수공원역,공사 중
교문동,하나(한성)아파트,101.826,85000,1994,2022-12-20,14,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,84.9658,69000,2017,2022-12-13,12,장자호수공원역,공사 중
갈매동,한라비발디,84.61,58000,2016,2022-12-10,20,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,99.5986,77500,2017,2022-12-03,20,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.8864,67000,2018,2022-12-02,7,장자호수공원역,공사 중
교문동,하나(유원)아파트,71.076,68000,1994,2022-12-01,8,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,99.6111,79250,2017,2022-12-07,20,장자호수공원역,공사 중
갈매동,한라비발디,84.61,58000,2016,2022-12-10,20,장자호수공원역,공사 중
인창동,주공1,59.76,48000,1996,2022-12-04,9,장자호수공원역,공사 중
교문동,교문동금호어울림,84.962,53000,2009,2023-01-07,1,장자호수공원역,공사 중
수택동,한성3,59.72,55000,1994,2023-01-28,12,장자호수공원역,공사 중
갈매동,갈매와이시티,84.96,57000,2017,2023-01-28,2,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,84.3627,63000,2016,2023-01-28,22,장자호수공원역,공사 중
인창동,주공6,58.14,50000,1996,2023-01-28,14,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9441,71000,2018,2023-01-31,22,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,59.959,59000,2020,2023-01-27,6,장자호수공원역,공사 중
갈매동,한라비발디,84.61,62000,2016,2023-01-14,29,장자호수공원역,공사 중
토평동,토평마을 e편한세상,84.599,83000,2001,2023-01-26,8,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,59.959,61500,2020,2023-01-18,3,장자호수공원역,공사 중
교문동,장자마을금호1-1,54.978,64000,2001,2023-01-30,15,장자호수공원역,공사 중
토평동,토평마을 e편한세상,84.599,83000,2001,2023-01-26,8,장자호수공원역,공사 중
갈매동,갈매와이시티,84.92,59900,2017,2023-01-12,13,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,59.959,55000,2020,2023-01-13,8,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9441,67500,2018,2023-01-18,16,장자호수공원역,공사 중
갈매동,한라비발디,84.61,58500,2016,2023-01-12,4,장자호수공원역,공사 중
인창동,아름마을삼성,84.9506,65000,2000,2023-01-16,11,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,84.7845,62000,2016,2023-01-30,10,장자호수공원역,공사 중
수택동,하이스트빌,50.13,31500,2008,2023-01-13,14,장자호수공원역,공사 중
토평동,한일,59.784,72800,2001,2023-01-09,15,장자호수공원역,공사 중
수택동,럭키,59.34,44500,1992,2023-01-18,6,장자호수공원역,공사 중
인창동,주공4-1,58.14,47500,1996,2023-01-14,6,장자호수공원역,공사 중
수택동,구리역한양수자인리버시티,64.9812,71863,2021,2023-01-30,16,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,59.959,59000,2020,2023-01-12,21,장자호수공원역,공사 중
인창동,아름마을삼성,84.9506,58000,2000,2023-01-20,16,장자호수공원역,공사 중
수택동,동진타운빌,48.84,19500,2014,2023-01-26,6,장자호수공원역,공사 중
인창동,주공4-1,58.14,43000,1996,2023-01-10,2,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,74.938,65000,2020,2023-01-04,5,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,74.938,69500,2020,2023-01-03,18,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9441,65300,2018,2023-01-20,5,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,99.5986,73500,2017,2023-01-17,1,장자호수공원역,공사 중
갈매동,한라비발디,84.58,42000,2016,2023-01-18,13,장자호수공원역,공사 중
인창동,주공4-1,58.14,50000,1996,2023-01-10,5,장자호수공원역,공사 중
인창동,주공2,84.99,67000,1997,2023-01-17,18,장자호수공원역,공사 중
갈매동,구리갈매스타힐스,74.98,56000,2017,2023-01-14,4,장자호수공원역,공사 중
인창동,구리인창금호어울림,67.8503,42700,2006,2023-01-10,7,장자호수공원역,공사 중
교문동,교문동금호어울림,84.962,53000,2009,2023-01-07,1,장자호수공원역,공사 중
갈매동,갈매6단지,84.96,65000,2018,2023-01-02,12,장자호수공원역,공사 중
교문동,한가람아파트,62.01,57800,1994,2023-03-17,17,장자호수공원역,공사 중
인창동,e편한세상인창어반포레,39.754,48000,2021,2023-03-31,7,장자호수공원역,공사 중
갈매동,갈매6단지,84.96,64000,2018,2023-03-24,22,장자호수공원역,공사 중
인창동,주공4-1,58.14,46000,1996,2023-03-30,4,장자호수공원역,공사 중
교문동,한가람아파트,84.92,74500,1994,2023-03-31,16,장자호수공원역,공사 중
인창동,삼보,90.18,66000,1996,2023-03-23,20,장자호수공원역,공사 중
인창동,아름마을엘지,84.95,62000,1999,2023-03-20,20,장자호수공원역,공사 중
교문동,교문(동양고속),84.696,69000,1994,2023-03-24,16,장자호수공원역,공사 중
교문동,덕현,62.1,58000,1993,2023-03-20,12,장자호수공원역,공사 중
수택동,럭키,33.06,33500,1992,2023-03-16,12,장자호수공원역,공사 중
교문동,구리두산,59.99,59500,1991,2023-03-22,4,장자호수공원역,공사 중
인창동,동문굿모닝힐,84.9856,71900,2007,2023-03-17,2,장자호수공원역,공사 중
인창동,인창2차e-편한세상,59.335,65000,2006,2023-03-25,13,장자호수공원역,공사 중
인창동,주공4-1,37.67,38500,1996,2023-03-25,5,장자호수공원역,공사 중
갈매동,갈매6단지,84.96,64000,2018,2023-03-16,25,장자호수공원역,공사 중
교문동,한가람아파트,62.01,57800,1994,2023-03-17,17,장자호수공원역,공사 중
인창동,주공4-1,58.14,47500,1996,2023-03-25,3,장자호수공원역,공사 중
수택동,성원상떼빌,93.087,45000,2006,2023-03-30,8,장자호수공원역,공사 중
인창동,신일,99.97,66000,1996,2023-03-07,1,장자호수공원역,공사 중
수택동,엘지원앙,49.83,53000,1995,2023-03-30,10,장자호수공원역,공사 중
교문동,교문(대우),61.221,55000,1994,2023-03-25,12,장자호수공원역,공사 중
수택동,남양아이좋은집,84.9965,60000,2004,2023-03-20,4,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,84.969,88000,2020,2023-03-18,15,장자호수공원역,공사 중
교문동,하나(유원)아파트,71.076,66500,1994,2023-03-28,5,장자호수공원역,공사 중
인창동,아름마을삼성,59.9807,49900,2000,2023-03-18,11,장자호수공원역,공사 중
갈매동,갈매6단지,84.96,63000,2018,2023-03-14,15,장자호수공원역,공사 중
갈매동,한라비발디,84.58,60000,2016,2023-03-23,5,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,84.7845,65000,2016,2023-03-23,21,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,69.5876,55000,2016,2023-03-18,1,장자호수공원역,공사 중
인창동,아름마을삼성,59.9807,49000,2000,2023-03-14,11,장자호수공원역,공사 중
교문동,교문(대우),134.64,93000,1994,2023-03-22,8,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,84.7671,67200,2017,2023-03-15,23,장자호수공원역,공사 중
인창동,구리인창금호어울림,67.8503,42900,2006,2023-03-22,10,장자호수공원역,공사 중
인창동,주공4-2,59.98,37000,1996,2023-03-06,2,장자호수공원역,공사 중
인창동,주공4-2,59.98,45000,1996,2023-03-14,15,장자호수공원역,공사 중
인창동,주공6,59.76,53000,1996,2023-03-09,10,장자호수공원역,공사 중
수택동,구리역한양수자인리버시티,59.9808,65500,2021,2023-03-24,2,장자호수공원역,공사 중
인창동,아름마을엘지,84.95,52000,1999,2023-03-09,8,장자호수공원역,공사 중
교문동,교문동금호어울림,84.962,56500,2009,2023-03-24,2,장자호수공원역,공사 중
인창동,주공4-1,58.14,47500,1996,2023-03-18,5,장자호수공원역,공사 중
교문동,아차산어울림아파트,84.8549,64000,2010,2023-03-16,10,장자호수공원역,공사 중
교문동,아차산어울림아파트,84.8549,64000,2010,2023-03-15,8,장자호수공원역,공사 중
교문동,한가람아파트,62.01,56000,1994,2023-03-21,7,장자호수공원역,공사 중
인창동,주공1,59.56,53000,1996,2023-03-22,17,장자호수공원역,공사 중
인창동,아름마을삼성,84.9506,55250,2000,2023-03-07,5,장자호수공원역,공사 중
갈매동,이룸넘버원리치안,30.15,15800,2017,2023-03-23,4,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,69.5876,59500,2016,2023-03-18,11,장자호수공원역,공사 중
인창동,삼환,99.97,77000,1996,2023-03-22,11,장자호수공원역,공사 중
갈매동,이룸넘버원리치안,30.15,15800,2017,2023-03-23,4,장자호수공원역,공사 중
교문동,구리(우성),84.9,80000,1994,2023-03-22,5,장자호수공원역,공사 중
인창동,구리인창금호어울림,84.9764,50000,2006,2023-03-03,9,장자호수공원역,공사 중
인창동,우림,56.02,19700,2001,2023-03-03,3,장자호수공원역,공사 중
인창동,한진,59.937,41000,2002,2023-03-16,21,장자호수공원역,공사 중
교문동,B.J빌(101동),65.16,40000,2003,2023-03-08,7,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,59.959,63950,2020,2023-03-19,25,장자호수공원역,공사 중
인창동,주공4-2,59.97,48000,1996,2023-03-15,20,장자호수공원역,공사 중
인창동,대양,34.52,16500,2004,2023-03-15,3,장자호수공원역,공사 중
인창동,현대홈타운,82.08,82000,2002,2023-03-08,6,장자호수공원역,공사 중
인창동,구리인창공원우림필유,121.617,75000,2008,2023-03-13,17,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.8864,68500,2018,2023-03-05,28,장자호수공원역,공사 중
갈매동,구리갈매스타힐스,84.95,63300,2017,2023-03-11,24,장자호수공원역,공사 중
인창동,아름마을일신건영,56.122,47000,2001,2023-03-11,7,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,84.945,85400,2020,2023-03-07,28,장자호수공원역,공사 중
인창동,주공4-1,58.14,50000,1996,2023-03-13,10,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,84.969,81800,2020,2023-03-07,13,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9441,71500,2018,2023-03-01,29,장자호수공원역,공사 중
인창동,구리인창금호어울림,84.9764,50000,2006,2023-03-03,9,장자호수공원역,공사 중
갈매동,한라비발디,84.58,60000,2016,2023-03-07,6,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,84.5889,67900,2017,2023-03-06,10,장자호수공원역,공사 중
갈매동,한라비발디,84.81,65000,2016,2023-03-06,3,장자호수공원역,공사 중
갈매동,구리갈매스타힐스,84.95,62500,2017,2023-03-01,4,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,69.5876,59980,2016,2023-03-01,20,장자호수공원역,공사 중
수택동,더바임,63.69,56000,2022,2023-04-14,5,장자호수공원역,공사 중
인창동,e편한세상인창어반포레,59.992,78000,2021,2023-04-17,5,장자호수공원역,공사 중
교문동,구리(우성),84.9,75500,1994,2023-04-12,7,장자호수공원역,공사 중
갈매동,구리갈매스타힐스,84.95,64500,2017,2023-04-28,14,장자호수공원역,공사 중
갈매동,한라비발디,84.58,63000,2016,2023-04-27,13,장자호수공원역,공사 중
수택동,쌍용,59.92,50000,1996,2023-04-25,8,장자호수공원역,공사 중
갈매동,한라비발디,84.58,62900,2016,2023-04-28,7,장자호수공원역,공사 중
갈매동,한라비발디,74.9,61000,2016,2023-04-25,12,장자호수공원역,공사 중
수택동,e편한세상수택센트럴파크,59.959,65000,2020,2023-04-30,7,장자호수공원역,공사 중
교문동,하나(유원)아파트,122.58,91000,1994,2023-04-25,6,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,84.7671,69800,2017,2023-04-29,23,장자호수공원역,공사 중
수택동,쌍용,59.92,50000,1996,2023-04-24,15,장자호수공원역,공사 중
교문동,구리(한양),60.44,56000,1994,2023-04-20,12,장자호수공원역,공사 중
교문동,장자마을금호1-1,54.978,66200,2001,2023-04-19,5,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,99.5986,75800,2017,2023-04-29,4,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9485,75000,2018,2023-04-26,29,장자호수공원역,공사 중
인창동,부영101동,59.82,24000,1997,2023-04-24,3,장자호수공원역,공사 중
갈매동,한라비발디,74.9,57000,2016,2023-04-29,1,장자호수공원역,공사 중
인창동,주공1,59.56,47000,1996,2023-04-25,6,장자호수공원역,공사 중
갈매동,한라비발디,84.58,64500,2016,2023-04-21,27,장자호수공원역,공사 중
수택동,화창,63.36,44045,1991,2023-04-24,4,장자호수공원역,공사 중
인창동,e편한세상인창어반포레,59.992,78000,2021,2023-04-17,5,장자호수공원역,공사 중
갈매동,갈매역아이파크,84.9441,73800,2018,2023-04-28,29,장자호수공원역,공사 중
갈매동,갈매와이시티,74.97,54800,2017,2023-04-25,1,장자호수공원역,공사 중
갈매동,구리갈매스타힐스,74.98,61000,2017,2023-04-29,17,장자호수공원역,공사 중
인창동,주공2,84.99,57000,1997,2023-04-14,5,장자호수공원역,공사 중
갈매동,갈매더샵나인힐스,84.3627,68000,2016,2023-04-15,22,장자호수공원역,공사 중
갈매동,구리갈매푸르지오,99.5986,76500,2017,2023-04-06,14,장자호수공원역,공사 중
인창동,신일,99.97,79000,1996,2023-04-08,14,장자호수공원역,공사 중
인창동,주공1,59.56,48000,1996,2023-04-18,7,장자호수공원역,공사 중
