법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
남산동,남산그린타운,69.2406,27200,2005,2017-07-21,18,안심~하양 연장,개통 전
남산동,남산그린타운,84.9597,31000,2005,2017-07-15,17,안심~하양 연장,개통 전
남산동,까치,33.06,9250,1992,2017-07-01,11,안심~하양 연장,개통 전
남산동,송림맨션,59.99,17400,1992,2017-07-15,5,안심~하양 연장,개통 전
남산동,남산그린타운,69.2406,27300,2005,2017-07-01,21,안심~하양 연장,개통 전
대신동,대신센트럴자이,59.957,33800,2015,2017-07-03,22,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,59.9728,32900,2015,2017-07-07,12,안심~하양 연장,개통 전
대신동,대신센트럴자이,84.838,44300,2015,2017-07-18,17,안심~하양 연장,개통 전
남산동,극동스타클래스남산,78.8617,36750,2014,2017-07-03,28,안심~하양 연장,개통 전
대봉동,청구맨션,84.13,26000,1978,2017-07-10,1,안심~하양 연장,개통 전
대봉동,센트로팰리스,129.185,56000,2007,2017-07-05,38,안심~하양 연장,개통 전
달성동,금오맨션,76.03,11000,1984,2017-07-03,4,안심~하양 연장,개통 전
대봉동,센트로팰리스,179.463,64500,2007,2017-08-09,24,안심~하양 연장,개통 전
삼덕동3가,삼덕청아람,84.6115,40500,2013,2017-08-04,4,안심~하양 연장,개통 전
봉산동,봉산뜨란채,84.6,38400,2006,2017-08-10,20,안심~하양 연장,개통 전
동인동1가,시티타운,59.91,19400,1997,2017-08-28,6,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,84.987,44000,2015,2017-08-26,2,안심~하양 연장,개통 전
남산동,보성황실타운,84.985,28400,1993,2017-08-31,17,안심~하양 연장,개통 전
남산동,보성황실타운,84.985,27500,1993,2017-08-31,19,안심~하양 연장,개통 전
대신동,광명,69.09,16900,1979,2017-08-22,4,안심~하양 연장,개통 전
대봉동,청구맨션,84.13,27000,1978,2017-08-26,5,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,77.4304,39000,2015,2017-08-22,10,안심~하양 연장,개통 전
남산동,남산그린타운,69.2406,28100,2005,2017-08-28,15,안심~하양 연장,개통 전
남산동,극동스타클래스남산,59.716,33400,2014,2017-08-31,9,안심~하양 연장,개통 전
남산동,보성황실타운,163.72,42300,1993,2017-08-23,24,안심~하양 연장,개통 전
대봉동,청구맨션,123.31,35000,1978,2017-08-22,2,안심~하양 연장,개통 전
봉산동,봉산뜨란채,84.6,35300,2006,2017-08-17,13,안심~하양 연장,개통 전
대신동,대신센트럴자이,84.838,48200,2015,2017-08-26,9,안심~하양 연장,개통 전
대봉동,센트로팰리스,80.736,40500,2007,2017-08-16,22,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,84.987,45500,2015,2017-08-14,7,안심~하양 연장,개통 전
대신동,대신센트럴자이,59.939,34000,2015,2017-08-28,1,안심~하양 연장,개통 전
대봉동,센트로팰리스,153.045,54000,2007,2017-08-14,5,안심~하양 연장,개통 전
대신동,동서,65.06,16200,1985,2017-08-30,4,안심~하양 연장,개통 전
대봉동,청운맨션,84.93,29500,1986,2017-08-30,9,안심~하양 연장,개통 전
대봉동,청구맨션,84.13,26900,1978,2017-08-22,8,안심~하양 연장,개통 전
대봉동,아트빌,78.58,19500,2000,2017-08-12,3,안심~하양 연장,개통 전
계산동2가,미소시티,138.16,48500,2007,2017-08-14,13,안심~하양 연장,개통 전
대신동,동서,65.06,17900,1985,2017-08-16,3,안심~하양 연장,개통 전
남산동,극동스타클래스남산,84.8336,42500,2014,2017-08-19,11,안심~하양 연장,개통 전
대봉동,센트로팰리스,153.045,54000,2007,2017-08-28,3,안심~하양 연장,개통 전
대봉동,센트로팰리스,153.045,58300,2007,2017-08-04,18,안심~하양 연장,개통 전
대봉동,센트로팰리스,153.045,64500,2007,2017-08-08,41,안심~하양 연장,개통 전
남산동,시티뷰,84.96,30500,2017,2017-08-10,7,안심~하양 연장,개통 전
남산동,반월당삼정그린코아,129.83,43000,2007,2017-08-14,23,안심~하양 연장,개통 전
대봉동,센트로팰리스,80.736,43000,2007,2017-08-03,17,안심~하양 연장,개통 전
대신동,태왕아너스스카이,133.761,49000,2006,2017-08-09,27,안심~하양 연장,개통 전
대봉동,센트로팰리스,80.736,41800,2007,2017-08-18,24,안심~하양 연장,개통 전
대봉동,삼익맨션,84.66,26800,1981,2017-08-11,11,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,59.9728,35000,2015,2017-08-10,11,안심~하양 연장,개통 전
대봉동,센트로팰리스,129.185,55000,2007,2017-08-16,39,안심~하양 연장,개통 전
봉산동,봉산뜨란채,84.6,35000,2006,2017-08-12,3,안심~하양 연장,개통 전
남산동,남산그린타운,84.9597,31500,2005,2017-08-20,14,안심~하양 연장,개통 전
남산동,보성황실타운,59.96,20700,1993,2017-08-30,7,안심~하양 연장,개통 전
남산동,청라센트럴파크,76.99,33000,2008,2017-08-19,5,안심~하양 연장,개통 전
남산동,보성황실타운,59.96,20800,1993,2017-08-11,8,안심~하양 연장,개통 전
계산동2가,미소시티,134.27,47000,2007,2017-08-16,18,안심~하양 연장,개통 전
남산동,남산그린타운,84.9597,32350,2005,2017-08-09,4,안심~하양 연장,개통 전
남산동,반월당효성해링턴플레이스,84.9343,43900,2014,2017-08-18,7,안심~하양 연장,개통 전
남산동,청라센트럴파크,76.99,34500,2008,2017-08-29,16,안심~하양 연장,개통 전
남산동,반월당삼정그린코아,102.64,38750,2007,2017-08-12,23,안심~하양 연장,개통 전
남산동,보성황실타운,59.96,19300,1993,2017-08-20,6,안심~하양 연장,개통 전
남산동,보성황실타운,84.985,27600,1993,2017-08-04,13,안심~하양 연장,개통 전
남산동,보성황실타운,59.96,21000,1993,2017-08-14,7,안심~하양 연장,개통 전
남산동,청라센트럴파크,84.99,39200,2008,2017-08-01,18,안심~하양 연장,개통 전
남산동,극동스타클래스남산,101.4242,53200,2014,2017-08-25,22,안심~하양 연장,개통 전
