법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
정평동,현대,74.96,15000,1992,2017-02-27,15,경산중앙역,개통 전
정평동,우방맨션1차,128.28,31000,1990,2017-02-01,4,경산중앙역,개통 전
옥곡동,부영조은마을(1단지),59.987,13000,2004,2017-02-10,3,경산중앙역,개통 전
옥산동,옥산해오름,59.955,11800,1994,2017-02-23,4,경산중앙역,개통 전
삼북동,발트하임,84.4961,21900,2015,2017-02-10,7,경산중앙역,개통 전
압량읍 신대리,이편한세상경산신대아파트,84.7934,28500,2015,2017-02-24,12,경산중앙역,개통 전
정평동,우방맨션2차,72.17,18700,1991,2017-02-19,13,경산중앙역,개통 전
사동,부영2차,84.9768,18100,2001,2017-02-10,11,경산중앙역,개통 전
대평동,대평그린빌,51.88,16350,2004,2017-02-22,11,경산중앙역,개통 전
하양읍 금락리,하양우방1차,65.9,10600,1988,2017-02-28,1,경산중앙역,개통 전
중방동,중방e-편한세상1단지,101.49,37200,2010,2017-02-13,2,경산중앙역,개통 전
진량읍 북리,경산4차삼주봉황타운,34.2,5000,1998,2017-02-15,11,경산중앙역,개통 전
진량읍 봉회리,경산1차삼주봉황타운,33.54,4900,1996,2017-02-04,22,경산중앙역,개통 전
진량읍 봉회리,경산1차삼주봉황타운,33.54,5000,1996,2017-02-02,10,경산중앙역,개통 전
중산동,펜타힐즈서한이다음,59.8949,29500,2014,2017-02-24,28,경산중앙역,개통 전
백천동,경산백천신나리,59.933,15500,2005,2017-02-28,9,경산중앙역,개통 전
계양동,초원맘모스,44.46,6200,1990,2017-02-06,6,경산중앙역,개통 전
백천동,경산백천신나리,44.692,11800,2005,2017-02-09,3,경산중앙역,개통 전
압량읍 부적리,부적주공,59.99,13500,1997,2017-02-03,6,경산중앙역,개통 전
하양읍 금락리,금락,57.32,7200,1983,2017-02-24,2,경산중앙역,개통 전
계양동,계양주공,39.72,6800,1985,2017-02-25,2,경산중앙역,개통 전
중산동,옥산태왕ㆍ한라타운,59.99,14200,1996,2017-02-20,14,경산중앙역,개통 전
정평동,현대,84.39,20000,1992,2017-02-03,9,경산중앙역,개통 전
사동,동산,54.24,7050,1991,2017-02-25,5,경산중앙역,개통 전
하양읍 동서리,하양청구2차,84.795,20300,2001,2017-02-21,12,경산중앙역,개통 전
압량읍 신대리,부영사랑으로2차,59.9605,18150,2011,2017-02-13,5,경산중앙역,개통 전
백천동,부영초록마을,84.9751,18400,2004,2017-02-07,5,경산중앙역,개통 전
대평동,대평그린빌,75.99,23000,2004,2017-02-02,5,경산중앙역,개통 전
대평동,대평그린빌,59.99,16500,2004,2017-02-20,4,경산중앙역,개통 전
정평동,현대,84.39,21000,1992,2017-02-22,1,경산중앙역,개통 전
진량읍 선화리,경산1차윤성,40.58,5100,1995,2017-02-28,8,경산중앙역,개통 전
와촌면 덕촌리,예다인,59.7325,9700,2009,2017-02-28,2,경산중앙역,개통 전
삼풍동,태왕드림하이츠,85.0,23500,2001,2017-02-23,6,경산중앙역,개통 전
하양읍 금락리,하양평광아파트,59.95,13500,1998,2017-02-23,14,경산중앙역,개통 전
압량읍 신대리,경산푸르지오,74.967,26400,2015,2017-02-11,3,경산중앙역,개통 전
압량읍 인안리,윤성3차,59.94,6400,1996,2017-02-05,9,경산중앙역,개통 전
조영동,강산애아파트,75.5331,17000,2004,2017-02-14,3,경산중앙역,개통 전
백천동,부영초록마을,84.9751,16500,2004,2017-02-01,15,경산중앙역,개통 전
진량읍 신상리,더힐아파A동,84.5004,26000,2017,2017-02-13,7,경산중앙역,개통 전
진량읍 북리,우림필유,84.9019,21650,2007,2017-02-14,2,경산중앙역,개통 전
옥산동,협화타운,65.87,12950,1994,2017-02-17,7,경산중앙역,개통 전
진량읍 선화리,경산1차윤성,40.58,3900,1995,2017-02-27,1,경산중앙역,개통 전
