법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
산수동,금호두암타운,94.58,14200,1993,2010-07-10,8,광주송정역,공사 중
소태동,온세계아이조움,84.9453,16500,2006,2010-07-30,12,광주송정역,공사 중
운림동,라인2차,84.7,11700,1992,2010-07-08,10,광주송정역,공사 중
수기동,고운하이츠(21-3),59.218,13000,2009,2010-07-23,6,광주송정역,공사 중
학동,아남,84.93,12300,1994,2010-07-23,19,광주송정역,공사 중
학동,금호베스트빌,164.9962,33000,2002,2010-07-29,13,광주송정역,공사 중
학동,현대,59.36,8250,1998,2010-07-08,5,광주송정역,공사 중
산수동,금호두암타운,94.57,12900,1993,2010-07-27,4,광주송정역,공사 중
운림동,라인2차,160.02,20900,1992,2010-07-28,7,광주송정역,공사 중
학동,평화맨션,84.51,8000,1984,2010-07-16,6,광주송정역,공사 중
산수동,동산로얄,84.94,7743,1989,2010-07-23,1,광주송정역,공사 중
용산동,동산타워,84.99,7000,1991,2010-07-13,21,광주송정역,공사 중
운림동,무등파크맨션1차,84.92,9800,1990,2010-07-14,8,광주송정역,공사 중
산수동,광명,59.91,7380,1995,2010-07-03,10,광주송정역,공사 중
운림동,무등스위트맨션,84.95,11000,1995,2010-07-19,10,광주송정역,공사 중
운림동,무등파크맨션1차,84.92,11150,1990,2010-07-20,7,광주송정역,공사 중
산수동,금호두암타운,94.57,11400,1993,2010-07-19,12,광주송정역,공사 중
지산동,제일맨션,63.5,5500,2003,2010-07-08,4,광주송정역,공사 중
소태동,진아하이빌1차,38.25,4500,1998,2010-07-01,4,광주송정역,공사 중
학동,신영루체클래식(784-0),133.4974,34120,2007,2010-07-13,2,광주송정역,공사 중
용산동,동산타워,84.99,9500,1991,2010-07-03,15,광주송정역,공사 중
학동,현대,84.87,12900,1998,2010-07-07,12,광주송정역,공사 중
학동,평화맨션,84.51,8000,1984,2010-08-22,11,광주송정역,공사 중
산수동,명성맨션,59.49,4700,1984,2010-08-26,1,광주송정역,공사 중
학동,금호베스트빌,126.274,20000,2002,2010-08-31,9,광주송정역,공사 중
계림동,두산위브,84.8686,19000,2007,2010-08-30,11,광주송정역,공사 중
지산동,삼성,151.32,11350,1991,2010-08-28,1,광주송정역,공사 중
소태동,진아하이빌,83.3199,14000,2003,2010-08-25,13,광주송정역,공사 중
운림동,라인광명,84.87,12600,1997,2010-08-11,11,광주송정역,공사 중
소태동,무등산아델리움,144.2784,29000,2009,2010-08-25,4,광주송정역,공사 중
계림동,금호,164.9,22000,1996,2010-08-24,18,광주송정역,공사 중
학동,현대,84.87,13200,1998,2010-08-20,12,광주송정역,공사 중
산수동,금호두암타운,94.58,13800,1993,2010-08-11,11,광주송정역,공사 중
계림동,두산위브,84.8686,19200,2007,2010-08-28,5,광주송정역,공사 중
운림동,라인광명,59.88,8000,1997,2010-08-15,7,광주송정역,공사 중
소태동,모아미래도,84.64,14700,2003,2010-08-31,10,광주송정역,공사 중
운림동,라인1차,160.02,14900,1991,2010-08-31,5,광주송정역,공사 중
소태동,모아미래도,84.64,13800,2003,2010-08-20,4,광주송정역,공사 중
계림동,두산위브,84.8686,18600,2007,2010-08-03,8,광주송정역,공사 중
지산동,삼성,84.945,9000,1991,2010-08-19,2,광주송정역,공사 중
운림동,라인광명,84.87,12800,1997,2010-08-24,10,광주송정역,공사 중
계림동,두산위브,113.8106,25800,2007,2010-08-18,15,광주송정역,공사 중
계림동,두산위브,84.8686,15100,2007,2010-08-16,1,광주송정역,공사 중
계림동,계림동금호2,59.703,9900,1998,2010-08-20,23,광주송정역,공사 중
소태동,진아하이빌,83.3199,11400,2003,2010-08-02,7,광주송정역,공사 중
운림동,무등파크맨션3차,59.76,7100,1994,2010-08-03,9,광주송정역,공사 중
학동,금호베스트빌,126.274,22300,2002,2010-08-03,19,광주송정역,공사 중
학동,금호빌라트,131.88,16000,1994,2010-08-26,7,광주송정역,공사 중
운림동,라인1차,84.7,12000,1991,2010-08-12,7,광주송정역,공사 중
계림동,두산위브,84.8686,20400,2007,2010-08-14,10,광주송정역,공사 중
계림동,금호,59.85,10700,1996,2010-08-31,12,광주송정역,공사 중
학동,금호베스트빌,145.2179,25000,2002,2010-08-30,5,광주송정역,공사 중
계림동,금호,59.85,11300,1996,2010-08-27,7,광주송정역,공사 중
계림동,두산위브,154.3492,30000,2007,2010-08-09,5,광주송정역,공사 중
지산동,삼성,151.32,15900,1991,2010-08-21,11,광주송정역,공사 중
소태동,모아미래도,71.42,12200,2003,2010-08-21,7,광주송정역,공사 중
산수동,해광파크,84.61,7400,1990,2010-08-24,7,광주송정역,공사 중
산수동,금호두암타운,134.79,19500,1993,2010-08-18,11,광주송정역,공사 중
소태동,대아1차,84.98,7800,1993,2010-08-13,20,광주송정역,공사 중
운림동,라인2차,160.02,19500,1992,2010-08-09,2,광주송정역,공사 중
계림동,금호,164.9,22000,1996,2010-08-09,4,광주송정역,공사 중
계림동,금호,84.93,16000,1996,2010-08-12,12,광주송정역,공사 중
계림동,두산위브,91.7932,22500,2007,2010-08-09,10,광주송정역,공사 중
지산동,삼성,84.945,9900,1991,2010-08-16,4,광주송정역,공사 중
계림동,금호,164.9,24000,1996,2010-08-31,11,광주송정역,공사 중
지산동,삼성,127.67,14000,1991,2010-08-30,4,광주송정역,공사 중
산수동,금호두암타운,94.57,10800,1993,2010-08-27,1,광주송정역,공사 중
용산동,한국,59.88,7800,1997,2010-08-25,3,광주송정역,공사 중
소태동,대아1차,84.98,7500,1993,2010-08-14,1,광주송정역,공사 중
산수동,금호두암타운,94.58,13000,1993,2010-08-21,5,광주송정역,공사 중
계림동,두산위브,84.8686,17000,2007,2010-08-17,4,광주송정역,공사 중
산수동,금호두암타운,94.58,11600,1993,2010-08-04,15,광주송정역,공사 중
소태동,온세계아이조움,84.9453,16600,2006,2010-08-10,11,광주송정역,공사 중
용산동,일광맨션,58.32,4000,1987,2010-08-23,6,광주송정역,공사 중
산수동,금호두암타운,94.58,12500,1993,2010-08-01,14,광주송정역,공사 중
학동,금호베스트빌,164.9962,34000,2002,2010-08-18,6,광주송정역,공사 중
학동,금호베스트빌,126.274,21000,2002,2010-08-18,5,광주송정역,공사 중
학동,평화맨션,129.69,13800,1984,2010-08-05,5,광주송정역,공사 중
산수동,광명,144.035,14300,1995,2010-08-19,9,광주송정역,공사 중
산수동,광명,59.91,6600,1995,2010-08-11,1,광주송정역,공사 중
지산동,삼성,84.945,9500,1991,2010-08-06,7,광주송정역,공사 중
계림동,두산위브,113.8106,26000,2007,2010-08-03,16,광주송정역,공사 중
지산동,제일맨션,65.99,5700,2003,2010-08-16,5,광주송정역,공사 중
소태동,대아1차,134.9,13600,1993,2010-08-02,16,광주송정역,공사 중
소태동,무등산아델리움,144.2784,39685,2009,2010-08-09,5,광주송정역,공사 중
소태동,온세계아이조움,84.9453,16350,2006,2010-08-08,5,광주송정역,공사 중
용산동,동산타워,84.99,7000,1991,2010-08-04,2,광주송정역,공사 중
산수동,동산로얄,116.28,9000,1989,2010-08-02,9,광주송정역,공사 중
산수동,무등파크,71.31,6000,1987,2010-08-05,3,광주송정역,공사 중
용산동,호반맨션,59.96,5800,1991,2010-08-02,11,광주송정역,공사 중
산수동,금호두암타운,94.58,14300,1993,2010-09-19,9,광주송정역,공사 중
소태동,모아미래도,71.42,12450,2003,2010-09-27,10,광주송정역,공사 중
산수동,호남,93.252,5500,1979,2010-09-29,1,광주송정역,공사 중
