법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
정왕동,신동아,84.883,20800,1996,2015-01-31,4,시흥시청역,개통 전
정왕동,주공3,59.67,16000,1997,2015-01-10,7,시흥시청역,개통 전
정왕동,주공3,59.67,15500,1997,2015-01-17,1,시흥시청역,개통 전
장곡동,동양덱스빌,59.94,16200,1999,2015-01-03,1,시흥시청역,개통 전
포동,산과우리들포동태산,84.03,18000,1993,2015-01-20,15,시흥시청역,개통 전
정왕동,보성,59.89,18800,1998,2015-01-23,7,시흥시청역,개통 전
은행동,대우푸르지오3차,59.258,20400,1998,2015-01-10,20,시흥시청역,개통 전
월곶동,풍림아이원3차,84.829,21900,2005,2015-01-22,5,시흥시청역,개통 전
대야동,영남1,39.84,13470,1986,2015-01-21,2,시흥시청역,개통 전
대야동,영남2,37.47,11500,1987,2015-01-09,3,시흥시청역,개통 전
정왕동,유천,59.92,14000,1996,2015-01-23,3,시흥시청역,개통 전
은행동,시흥성원샹떼빌,59.73,17700,1995,2015-01-05,7,시흥시청역,개통 전
대야동,청구1,85.0,26000,1995,2015-01-24,5,시흥시청역,개통 전
정왕동,유천,84.72,21000,1996,2015-01-24,7,시흥시청역,개통 전
월곶동,풍림아이원2차,37.918,13850,2005,2015-01-09,9,시흥시청역,개통 전
정왕동,건영3,84.98,21500,2002,2015-01-28,4,시흥시청역,개통 전
거모동,아주4차아파트,59.775,12750,1993,2015-01-06,15,시흥시청역,개통 전
정왕동,무진,59.58,16500,1995,2015-01-24,7,시흥시청역,개통 전
장곡동,삼성래미안,74.464,18000,1999,2015-01-13,1,시흥시청역,개통 전
장현동,장현II엔플러스빌,59.465,14000,2004,2015-01-07,5,시흥시청역,개통 전
정왕동,건영5,84.98,20700,2002,2015-01-31,2,시흥시청역,개통 전
월곶동,풍림아이원2차,59.989,19380,2005,2015-01-06,8,시흥시청역,개통 전
정왕동,진로,59.286,18000,1997,2015-01-18,4,시흥시청역,개통 전
월곶동,풍림아이원1차,26.94,8800,2002,2015-01-22,7,시흥시청역,개통 전
은행동,시흥성원샹떼빌,49.5,15400,1995,2015-01-16,9,시흥시청역,개통 전
정왕동,계룡2,59.79,16500,1998,2015-01-07,4,시흥시청역,개통 전
죽율동,시흥6차푸르지오1단지,84.99,29990,2014,2015-01-30,18,시흥시청역,개통 전
월곶동,풍림아이원1차,59.985,16900,2002,2015-01-07,4,시흥시청역,개통 전
정왕동,대림1,84.91,24700,1998,2015-01-27,4,시흥시청역,개통 전
도창동,에이스,84.99,19000,1997,2015-01-26,10,시흥시청역,개통 전
대야동,벽산,77.2,21100,1992,2015-01-29,13,시흥시청역,개통 전
조남동,수정,84.84,19000,1994,2015-01-15,14,시흥시청역,개통 전
조남동,삼호가든아파트,84.98,19400,1997,2015-01-12,1,시흥시청역,개통 전
정왕동,계룡리슈빌,59.67,17850,1997,2015-01-10,9,시흥시청역,개통 전
정왕동,모아,59.97,20000,1997,2015-01-22,5,시흥시청역,개통 전
정왕동,부성파스텔,59.96,18000,1997,2015-01-22,2,시흥시청역,개통 전
능곡동,우남퍼스트빌,84.894,28000,2011,2015-01-03,1,시흥시청역,개통 전
신천동,산호3차,84.99,20000,1997,2015-01-20,5,시흥시청역,개통 전
장곡동,진말삼환한진아파트,59.58,16400,1999,2015-01-02,8,시흥시청역,개통 전
하중동,대우4,84.3188,23000,2002,2015-01-21,9,시흥시청역,개통 전
월곶동,월곶Ⅱ유호N플러스빌,84.7843,24900,2009,2015-01-12,23,시흥시청역,개통 전
정왕동,세종3,124.77,27000,1998,2015-01-31,10,시흥시청역,개통 전
조남동,삼호가든아파트,84.98,23300,1997,2015-01-25,10,시흥시청역,개통 전
조남동,가야,62.73,14000,1990,2015-01-27,2,시흥시청역,개통 전
