법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
매탄동,삼성1,44.45,14500,1988,2013-02-15,7,광교역,개통 전
매탄동,임광,84.95,26000,1990,2013-02-18,11,광교역,개통 전
망포동,동수원자이2차,84.9394,30700,2002,2013-02-20,22,광교역,개통 전
매탄동,매탄위브하늘채,84.7807,43000,2008,2013-02-27,10,광교역,개통 전
매탄동,임광,73.91,21500,1990,2013-02-13,3,광교역,개통 전
매탄동,삼성1,55.16,16300,1988,2013-02-06,11,광교역,개통 전
망포동,동수원자이1차,126.3534,33500,2001,2013-02-22,1,광교역,개통 전
망포동,동수원자이1차,84.9688,28400,2001,2013-02-28,6,광교역,개통 전
영통동,황골마을신명,59.99,20250,1997,2013-02-16,13,광교역,개통 전
원천동,원천신미주,84.89,20000,1996,2013-02-16,14,광교역,개통 전
이의동,오드카운티,122.4164,57200,2012,2013-02-20,12,광교역,개통 전
영통동,황골마을주공1,59.99,21000,1997,2013-02-28,12,광교역,개통 전
망포동,그대가프리미어,174.5169,49783,2010,2013-02-25,12,광교역,개통 전
이의동,광교2차e편한세상,84.6861,43500,2011,2013-02-15,6,광교역,개통 전
영통동,신나무실신성,59.965,21700,1997,2013-02-28,13,광교역,개통 전
영통동,신나무실신성,59.965,21250,1997,2013-02-12,16,광교역,개통 전
매탄동,삼성2,84.81,22900,1989,2013-02-20,8,광교역,개통 전
매탄동,삼성2,54.66,15500,1989,2013-02-13,9,광교역,개통 전
매탄동,한국1,109.53,26600,1994,2013-02-12,3,광교역,개통 전
망포동,그대가프리미어,174.5169,49783,2010,2013-02-26,19,광교역,개통 전
영통동,신나무실풍림,75.69,32400,2000,2013-02-19,9,광교역,개통 전
망포동,엘지동수원자이,84.9838,30900,2003,2013-02-19,20,광교역,개통 전
영통동,영통센트럴파크뷰,59.8,19500,1999,2013-02-19,5,광교역,개통 전
